sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,residual_spread,safety_multiplier,attenuated
A19RK3TB9DLM0B:validation:B007PVHMCG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3091087341308594,1.0,0
A1A0L0N6RTZ6Z:validation:B00D6N90BS,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.34232836961746216,1.0,0
A1AET8SKZZ057R:validation:B0074T643C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3154640793800354,1.0,0
A1AG6A3IJMB6RW:validation:1616617667,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30801957845687866,1.0,0
A1ALOTXWL76OY7:validation:B00EDBZ58E,tail,23,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31112849712371826,1.0,0
A1AMUFFCNHCZOK:validation:B001KF1M38,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3069950342178345,1.0,0
A1AOMEDZIDXGTB:validation:B003C6ELEU,head,,68,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3104642629623413,1.0,0
A1APLFV52RQDPY:validation:B007U7M144,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3389524817466736,1.0,0
A1AV1EJPTMV5KW:validation:B003BMGU4Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3076733946800232,1.0,0
A1AXDE60UT3N9L:validation:B000809NJ6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3117196559906006,1.0,0
A1BCDC7CT8NZJA:validation:B000OGYDZS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30918246507644653,1.0,0
A1BCL8SR4VYQTA:validation:B000G3LR9Y,head,40,37,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3084784150123596,1.0,0
A1BOXCHKZM8KAV:validation:B002UD8P4S,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34330523014068604,1.0,0
A1BT6TL7UCIC5Y:validation:B007HZ9S7C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36804717779159546,1.0,0
A1BX9CC37SQ7M5:validation:B002C3R5XI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36823999881744385,1.0,0
A1C3Y8LKKUBVWY:validation:B00008BFZH,head,6,5,1,1.0,0.3562071871080222,1.0,1.0,0.38685280723454163,1.0,1,0,0.3080451488494873,1.0,0
A1CBJDITWZNIMB:validation:B0038M8EQO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3060922622680664,1.0,0
A1CDWWS7NROSD:validation:B000SONEQA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31035682559013367,1.0,0
A1D0APMZUU1MYX:validation:B0006M9LSO,tail,20,36,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3702917993068695,1.0,0
A1DGXVIOATFFT4:validation:B0001GDOZG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31026458740234375,1.0,0
A1DIDB2WOZD1M3:validation:B00AF12K48,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3090882897377014,1.0,0
A1DJA1ADDO3L6M:validation:B0028K2Q8O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30787789821624756,1.0,0
A1DSCPT3MY8NSX:validation:B0006O8Q7Y,head,47,44,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3116641640663147,1.0,0
A1DSU331053G86:validation:B00261P632,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3057110905647278,1.0,0
A1DXCHIJNPSER8:validation:B005QUQ99U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30810391902923584,1.0,0
A1E5IF3D5KGV40:validation:B0095XOPF4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3106178343296051,1.0,0
A1EKSETIBS9ETQ:validation:B00BGAA3S2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.37040334939956665,1.0,0
A1EP3QX5DVC6ID:validation:B00CJO8ZZW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3679320216178894,1.0,0
A1EQQIK6QU4JAH:validation:B008B68ING,tail,11,9,1,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1,0,0.3681325614452362,1.0,0
A1EXJ925400B63:validation:B0002IBTXW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31150949001312256,1.0,0
A1EZB4BQ68IJQJ:validation:B001BKX0V4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31996163725852966,1.0,0
A1F5H0JZUN2E44:validation:B004560BPY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3074744939804077,1.0,0
A1FBZV1US3G075:validation:B009B7F6E8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31714925169944763,1.0,0
A1FD3E1SCFYPT6:validation:B005MEI4VG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3078949451446533,1.0,0
A1FDV3WPOHREY9:validation:B00EDBY8BO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3136172294616699,1.0,0
A1FJFLAAQD5WH2:validation:B00FAQW0MK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36821648478507996,1.0,0
A1FKGHZYT64TYG:validation:B00A8UT5TY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3694261610507965,1.0,0
A1FLQD414LLIH5:validation:B0076TRVCS,tail,13,10,1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1,0,0.3055151104927063,1.0,0
A1FOTWBNLXV5OO:validation:B003P5GPBK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3688865900039673,1.0,0
A1FYYE9Z89Q82J:validation:B00B6BR55U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3081917464733124,1.0,0
A1G0RMYT6CHP66:validation:B004Z7H1OW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36736804246902466,1.0,0
A1G69BQLIUMWPN:validation:B000231G58,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3084578514099121,1.0,0
A1G8JNHF0ZE4FA:validation:B0095XQWUA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3413684368133545,1.0,0
A1GJKM6YGR3FM2:validation:B008AQUJM0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3678886294364929,1.0,0
A1GQ1JGK9YM6BU:validation:B004TGVOOC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3087538480758667,1.0,0
A1GSHFWF4ZL05I:validation:B000084JM8,tail,,62,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30758100748062134,1.0,0
A1H4ME81LZ452H:validation:B001W32FHU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31012672185897827,1.0,0
A1H70WK52G194F:validation:B009AD4ZJA,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.31333184242248535,1.0,0
A1H8R02GMT1NIC:validation:B001VDRGQG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30687129497528076,1.0,0
A1HCY88YURHZVZ:validation:B007RM5CO8,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.32303985953330994,1.0,0
A1HFT68GJ42LTM:validation:B0031P85VC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3120100796222687,1.0,0
A1HMCR18I2G0N5:validation:B002J9R9IQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3091862201690674,1.0,0
A1HP4IBOVLPPBX:validation:B0027CS7D6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30902624130249023,1.0,0
A1HWU7OWS0EC9R:validation:B007EE72BU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3090195059776306,1.0,0
A1I2U8NT5J6P1N:validation:B00ECV5KSU,tail,22,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3686946630477905,1.0,0
A1I7EA45MOXVO2:validation:B00EKHE1JA,tail,,64,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3696991503238678,1.0,0
A1I8ON1X0B2N2W:validation:B00H7LKW8U,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.33534687757492065,1.0,0
A1IAQIZSXONWVU:validation:B00ARQW1MM,head,38,37,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3103690445423126,1.0,0
A1ICQY6DT62O9N:validation:B00DV254L4,tail,9,9,1,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,0,0,0.3365951180458069,1.0,0
A1IK5QG9Q5UQB5:validation:B00B7QKEWU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3712804913520813,1.0,0
A1ISNFODNKC3EI:validation:B007RKZJBQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3084046244621277,1.0,0
A1ITEN72SMUP73:validation:B000277ATA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3116200566291809,1.0,0
A1IUL785XKEAD:validation:B000NTZL7U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3502958416938782,1.0,0
A1IZRHRQNF3HSQ:validation:B00021Z2FU,head,13,13,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.3113929033279419,1.0,0
A1J6Z9T0L4F4XR:validation:B00006JZCX,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30605214834213257,1.0,0
A1JI8J1QQBSAHJ:validation:B004C7S70W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31483200192451477,1.0,0
A1JWCNSL6W622O:validation:B009T45XDW,head,15,15,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.36934465169906616,1.0,0
A1JXE27STRRE0H:validation:B00ATX7JSO,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.3708011507987976,1.0,0
A1JXMPW18185MO:validation:B001R1RRC0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3078550696372986,1.0,0
A1K0593NELZQ64:validation:B004E9TU5O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33057352900505066,1.0,0
A1L9E0DHAHL0M0:validation:B00AHAJGXK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3100810647010803,1.0,0
A1LCWUC7ZO8VF5:validation:B007RM5DTC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.308935284614563,1.0,0
A1LEXEYZFZ4611:validation:B009ZTUFP2,head,12,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.36843258142471313,1.0,0
A1LLR2EA1X6J6M:validation:B00A671QP0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36946284770965576,1.0,0
A1LX95ESZ0HDYL:validation:B004QM8B4K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3095954656600952,1.0,0
A1LXUUMCF5PI5Q:validation:B005JR5RCA,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.30864739418029785,1.0,0
A1M1PPWVDVYHCT:validation:B008OZJRHU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3091999590396881,1.0,0
A1M8MS6PGJ2LT:validation:B005HAZEOU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3072643280029297,1.0,0
A1MFP7JAMWNNDM:validation:B00C2P770W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3052096366882324,1.0,0
A1MHLA5JHGL0L9:validation:B003H9MSP6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36898475885391235,1.0,0
A1MIOPOJI98HMF:validation:B008B68IBI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31036221981048584,1.0,0
A1MM2IJ9XDPB9C:validation:B005IWL0KY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36859551072120667,1.0,0
A1MOJ5E4QX6GM2:validation:B000AM03TQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3097701072692871,1.0,0
A1MPGVUUHJRTBI:validation:B000UEL172,head,34,33,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3109014630317688,1.0,0
A1MSD53W1UT3QY:validation:B00897DX6O,tail,,77,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.34643611311912537,1.0,0
A1MTIKIGAJWKL8:validation:B00C2SJA3Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36943960189819336,1.0,0
A1MV14CAE4KLYY:validation:B00BY2ER66,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.30841177701950073,1.0,0
A1MXXD64DGCJ39:validation:B006UD2RB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3055407404899597,1.0,0
A1N2KOKBP38342:validation:B007U7M0WM,head,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0,0.3136627674102783,1.0,0
A1NKDHSM1D0O00:validation:B008UPESK0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3683910369873047,1.0,0
A1NZD47Y4IFJR5:validation:B008B68J2G,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.30823755264282227,1.0,0
